taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
7192162	Hirundo rustica rustica	7192162	Hirundo rustica rustica	19	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Hirundo	2489222	Hirundo rustica	9515886	
2368319	Paramisgurnus dabryanus Dabry de Thiersant, 1872	2368319	Paramisgurnus dabryanus Dabry de Thiersant, 1872	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cobitidae	3385	Paramisgurnus	7756499	Paramisgurnus dabryanus	2368319	NE
2490244	Anthus hodgsoni Richmond, 1907	2490244	Anthus hodgsoni Richmond, 1907	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus hodgsoni	2490244	LC
2494459	Carpodacus erythrinus (Pallas, 1770)	2494459	Carpodacus erythrinus (Pallas, 1770)	349	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carpodacus	2494445	Carpodacus erythrinus	2494459	LC
6177939	Limosa limosa limosa	6177939	Limosa limosa limosa	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Limosa	2481679	Limosa limosa	2481685	
9288935	Spatula rhynchotis (Latham, 1801)	9288935	Spatula rhynchotis (Latham, 1801)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula rhynchotis	9288935	LC
11004366	Gallus domesticus	9326020	Gallus gallus (Linnaeus, 1758)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Gallus	2473720	Gallus gallus	9326020	NE
2480764	Threskiornis aethiopicus (Latham, 1790)	2480764	Threskiornis aethiopicus (Latham, 1790)	70	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Threskiornis	2480763	Threskiornis aethiopicus	2480764	LC
2489670	Geothlypis trichas (Linnaeus, 1766)	2489670	Geothlypis trichas (Linnaeus, 1766)	50	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Geothlypis	2489637	Geothlypis trichas	2489670	LC
5231763	Prunella modularis (Linnaeus, 1758)	5231763	Prunella modularis (Linnaeus, 1758)	5167	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Prunellidae	5273	Prunella	2495070	Prunella modularis	5231763	LC
6174992	Motacilla cinerea cinerea	6174992	Motacilla cinerea cinerea	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla cinerea	2490310	
7705930	Sus scrofa Linnaeus, 1758	7705930	Sus scrofa Linnaeus, 1758	7089	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Suidae	5302	Sus	2441213	Sus scrofa	7705930	LC
8160177	Neomys milleri Mottaz, 1907	8160177	Neomys milleri Mottaz, 1907	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Neomys	2435766	Neomys milleri	8160177	NE
9038122	Dendrocoptes medius medius	9038122	Dendrocoptes medius medius	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dendrocoptes	4850317	Dendrocoptes medius	8773033	
2493012	Cettia cetti (Temminck, 1820)	2493012	Cettia cetti (Temminck, 1820)	123	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cettiidae	6100900	Cettia	2492997	Cettia cetti	2493012	LC
2495455	Columba palumbus Linnaeus, 1758	2495455	Columba palumbus Linnaeus, 1758	35164	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columba	2495404	Columba palumbus	2495455	LC
8750564	Suthora webbiana Gould, 1852	6100921	Sinosuthora webbiana (Gould, 1852)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sinosuthora	6100920	Sinosuthora webbiana	6100921	LC
9676266	Anas crecca crecca	8214667	Anas crecca Linnaeus, 1758	13	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas crecca	8214667	
2436127	Talpa Linnaeus, 1758	2436127	Talpa Linnaeus, 1758	9	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Talpidae	9469	Talpa	2436127			NE
2473341	Numida meleagris (Linnaeus, 1758)	2473341	Numida meleagris (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Numididae	5260	Numida	2473340	Numida meleagris	2473341	LC
2479964	Poicephalus senegalus (Linnaeus, 1766)	2479964	Poicephalus senegalus (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Poicephalus	2479946	Poicephalus senegalus	2479964	LC
6092830	Spinus spinus (Linnaeus, 1758)	6092830	Spinus spinus (Linnaeus, 1758)	8663	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus spinus	6092830	LC
6540376	Motacilla flava thunbergi Billberg, 1828	6540376	Motacilla flava thunbergi Billberg, 1828	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla flava	9701857	
2498257	Aythya affinis (Eyton, 1838)	2498257	Aythya affinis (Eyton, 1838)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya affinis	2498257	LC
2498285	Mergellus albellus (Linnaeus, 1758)	2498285	Mergellus albellus (Linnaeus, 1758)	248	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mergellus	2498284	Mergellus albellus	2498285	LC
5219019	Mustela erminea Linnaeus, 1758	5219019	Mustela erminea Linnaeus, 1758	14194	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela erminea	5219019	LC
6178511	Tachymarptis melba melba	6178511	Tachymarptis melba melba	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Tachymarptis	8540301	Tachymarptis melba	2477411	
2432470	Myotis emarginatus (E.Geoffroy, 1806)	2432470	Myotis emarginatus (E.Geoffroy, 1806)	8307	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis emarginatus	2432470	LC
2436886	Sylvilagus floridanus (J.A.Allen, 1890)	2436886	Sylvilagus floridanus (J.A.Allen, 1890)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus floridanus	2436886	LC
2481835	Lymnocryptes minimus (Brünnich, 1764)	2481835	Lymnocryptes minimus (Brünnich, 1764)	279	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Lymnocryptes	2481834	Lymnocryptes minimus	2481835	LC
2490681	Calandrella brachydactyla (Leisler, 1814)	2490681	Calandrella brachydactyla (Leisler, 1814)	70	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Calandrella	2490675	Calandrella brachydactyla	2490681	LC
2493549	Locustella fluviatilis (Wolf, 1810)	2493549	Locustella fluviatilis (Wolf, 1810)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella fluviatilis	2493549	LC
2494701	Carduelis spinus (Linnaeus, 1758)	6092830	Spinus spinus (Linnaeus, 1758)	98	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus spinus	6092830	LC
6540362	Motacilla flava feldegg Michahelles, 1830	6540362	Motacilla flava feldegg Michahelles, 1830	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla flava	9701857	
2480347	Balaeniceps rex Gould, 1850	2480347	Balaeniceps rex Gould, 1850	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Balaenicipitidae	4287242	Balaeniceps	2480346	Balaeniceps rex	2480347	VU
2481714	Tringa totanus (Linnaeus, 1758)	2481714	Tringa totanus (Linnaeus, 1758)	867	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa totanus	2481714	LC
2481740	Calidris temminckii (Leisler, 1812)	2481740	Calidris temminckii (Leisler, 1812)	271	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris temminckii	2481740	LC
2498010	Tadorna cana (J.F.Gmelin, 1789)	2498010	Tadorna cana (J.F.Gmelin, 1789)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Tadorna	2498006	Tadorna cana	2498010	LC
5844008	Gallinula comeri (J.A.Allen, 1892)	5844008	Gallinula comeri (J.A.Allen, 1892)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula comeri	5844008	VU
7668711	Linaria flavirostris (Linnaeus, 1758)	7668711	Linaria flavirostris (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Linaria	8741507	Linaria flavirostris	7668711	LC
8773033	Dendrocoptes medius (Linnaeus, 1758)	8773033	Dendrocoptes medius (Linnaeus, 1758)	1192	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dendrocoptes	4850317	Dendrocoptes medius	8773033	NE
2426662	Rana ridibunda Pallas, 1771	2426661	Pelophylax ridibundus (Pallas, 1771)	11	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Ranidae	6746	Pelophylax	2426629	Pelophylax ridibundus	2426661	LC
2480332	Pluvialis apricaria (Linnaeus, 1758)	2480332	Pluvialis apricaria (Linnaeus, 1758)	176	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Pluvialis	2480326	Pluvialis apricaria	2480332	LC
2480495	Circus pygargus (Linnaeus, 1758)	2480495	Circus pygargus (Linnaeus, 1758)	209	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Circus	2480481	Circus pygargus	2480495	LC
2481178	Larus genei Brème, 1839	6065810	Chroicocephalus genei (Brème, 1839)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chroicocephalus	4848452	Chroicocephalus genei	6065810	LC
2482001	Oceanodroma castro (Harcourt, 1851)	2482001	Oceanodroma castro (Harcourt, 1851)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Hydrobatidae	5249	Oceanodroma	2481998	Oceanodroma castro	2482001	LC
2482051	Podiceps grisegena (Boddaert, 1783)	2482051	Podiceps grisegena (Boddaert, 1783)	798	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podiceps	2482049	Podiceps grisegena	2482051	LC
7341988	Muscicapa striata striata	7341988	Muscicapa striata striata	15	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Muscicapa	2483240	Muscicapa striata	2492576	
8249990	Ardenna grisea (J.F.Gmelin, 1789)	5739277	Puffinus griseus (Gmelin, 1789)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Puffinus	5229335	Puffinus griseus	5739277	NT
2481798	Actitis macularius (Linnaeus, 1766)	2481798	Actitis macularius (Linnaeus, 1766)	83	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Actitis	2481797	Actitis macularius	2481798	LC
5229252	Sterna fuscata Linnaeus, 1766	7192429	Onychoprion fuscatus fuscatus	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Onychoprion	3241980	Onychoprion fuscatus	5789284	LC
7261469	Sus scrofa scrofa	7261469	Sus scrofa scrofa	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Suidae	5302	Sus	2441213	Sus scrofa	7705930	
8867685	Coloeus monedula monedula	8867685	Coloeus monedula monedula	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Coloeus	4852454	Coloeus monedula	6100954	
2351271	Salvelinus fontinalis (Mitchill, 1814)	2351271	Salvelinus fontinalis (Mitchill, 1814)	494	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Salmoniformes	1313	Salmonidae	8615	Salvelinus	2351241	Salvelinus fontinalis	2351271	NE
2426788	Rana latastei Boulenger, 1879	2426788	Rana latastei Boulenger, 1879	452	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Ranidae	6746	Rana	2422253	Rana latastei	2426788	VU
2475215	Musophaga violacea Isert, 1788	2475215	Musophaga violacea Isert, 1788	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Musophagiformes	1444	Musophagidae	5258	Musophaga	2475213	Musophaga violacea	2475215	LC
2480308	Charadrius asiaticus Pallas, 1773	2480308	Charadrius asiaticus Pallas, 1773	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Charadrius	2480277	Charadrius asiaticus	2480308	LC
6100921	Sinosuthora webbiana (Gould, 1852)	6100921	Sinosuthora webbiana (Gould, 1852)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sinosuthora	6100920	Sinosuthora webbiana	6100921	LC
7191157	Buteo buteo buteo	7191157	Buteo buteo buteo	29	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo buteo	2480537	
2492960	Sylvia curruca (Linnaeus, 1758)	2492960	Sylvia curruca (Linnaeus, 1758)	1340	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia curruca	2492960	LC
5228199	Gallinula chloropus (Linnaeus, 1758)	5228199	Gallinula chloropus (Linnaeus, 1758)	16109	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula chloropus	5228199	LC
5229377	Puffinus yelkouan (Acerbi, 1827)	5229377	Puffinus yelkouan (Acerbi, 1827)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Puffinus	5229335	Puffinus yelkouan	5229377	VU
7193629	Carassius auratus auratus	4286942	Carassius auratus (Linnaeus, 1758)	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Carassius	7396773	Carassius auratus	4286942	
10095118	Microcarbo pygmaeus (Pallas, 1773)	10095118	Microcarbo pygmaeus (Pallas, 1773)	314	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Microcarbo	8296977	Microcarbo pygmaeus	10095118	LC
2493551	Locustella luscinioides (Savi, 1824)	2493551	Locustella luscinioides (Savi, 1824)	1449	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella luscinioides	2493551	LC
4284021	Salvelinus alpinus (Linnaeus, 1758)	4284021	Salvelinus alpinus (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Salmoniformes	1313	Salmonidae	8615	Salvelinus	2351241	Salvelinus alpinus	4284021	LC
7340996	Locustella luscinioides luscinioides	7340996	Locustella luscinioides luscinioides	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella luscinioides	2493551	
9258044	Pelophylax lessonae lessonae	9258044	Pelophylax lessonae lessonae	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Ranidae	6746	Pelophylax	2426629	Pelophylax lessonae	2426654	
9529916	Bufotes viridis (Laurenti, 1768)	9529916	Bufotes viridis (Laurenti, 1768)	33	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Bufonidae	6727	Bufotes	4817029	Bufotes viridis	9529916	LC
2478026	Dendrocopos medius (Linnaeus, 1758)	8773033	Dendrocoptes medius (Linnaeus, 1758)	31	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dendrocoptes	4850317	Dendrocoptes medius	8773033	LC
4408785	Zoothera aurea (Holandre, 1825)	4408785	Zoothera aurea (Holandre, 1825)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Zoothera	2490889	Zoothera aurea	4408785	LC
6164290	Vulpes vulpes crucigera (Bechstein, 1789)	6164290	Vulpes vulpes crucigera (Bechstein, 1789)	27	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Vulpes	5219234	Vulpes vulpes	5219243	
7341448	Tichodroma muraria muraria	7341448	Tichodroma muraria muraria	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tichodromidae	6101032	Tichodroma	2484917	Tichodroma muraria	2484918	
2362486	Hypophthalmichthys nobilis (Richardson, 1845)	2362486	Hypophthalmichthys nobilis (Richardson, 1845)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Hypophthalmichthys	2362472	Hypophthalmichthys nobilis	2362486	DD
2480327	Pluvialis squatarola (Linnaeus, 1758)	2480327	Pluvialis squatarola (Linnaeus, 1758)	217	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Pluvialis	2480326	Pluvialis squatarola	2480327	LC
2493219	Hippolais olivetorum (Strickland, 1837)	2493219	Hippolais olivetorum (Strickland, 1837)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Hippolais	2493213	Hippolais olivetorum	2493219	LC
2494642	Carduelis chloris (Linnaeus, 1758)	5845582	Chloris chloris (Linnaeus, 1758)	392	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Chloris	3241514	Chloris chloris	5845582	LC
6159346	Podarcis muralis nigriventris Bonaparte, 1838	6159346	Podarcis muralis nigriventris Bonaparte, 1838	12	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Lacertidae	5201	Podarcis	2468993	Podarcis muralis	2469188	
8722993	Phelsuma v-nigra comoraegrandensis Meier, 1986	8722993	Phelsuma v-nigra comoraegrandensis Meier, 1986	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Gekkonidae	5666	Phelsuma	2447418	Phelsuma nigra	2447511	
2474863	Chlamydotis macqueenii (J.E.Gray, 1832)	2474863	Chlamydotis macqueenii (J.E.Gray, 1832)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Otidiformes	8708973	Otididae	9610	Chlamydotis	2474862	Chlamydotis macqueenii	2474863	VU
2481743	Calidris maritima (Brünnich, 1764)	2481743	Calidris maritima (Brünnich, 1764)	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris maritima	2481743	LC
2489005	Acridotheres tristis (Linnaeus, 1766)	2489005	Acridotheres tristis (Linnaeus, 1766)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Acridotheres	2489003	Acridotheres tristis	2489005	LC
2493071	Phylloscopus borealis (J.H.Blasius, 1858)	2493071	Phylloscopus borealis (J.H.Blasius, 1858)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus borealis	2493071	LC
6093744	Lophophanes cristatus mitratus (C.L.Brehm, 1831)	6093744	Lophophanes cristatus mitratus (C.L.Brehm, 1831)	9	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Lophophanes	2487881	Lophophanes cristatus	2487883	
6157026	Trachemys scripta elegans (Wied, 1838)	6157026	Trachemys scripta elegans (Wied, 1838)	167	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Emydidae	5465	Trachemys	2442941	Trachemys scripta	2443002	LC
2375447	Padogobius bonelli (Bonaparte, 1846)	2375447	Padogobius bonelli (Bonaparte, 1846)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Gobiidae	4274	Padogobius	2375442	Padogobius bonelli	2375447	LC
2490669	Galerida cristata (Linnaeus, 1758)	2490669	Galerida cristata (Linnaeus, 1758)	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Galerida	2490666	Galerida cristata	2490669	LC
2493698	Amandava amandava (Linnaeus, 1758)	2493698	Amandava amandava (Linnaeus, 1758)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Amandava	2493695	Amandava amandava	2493698	LC
5218887	Martes foina (Erxleben, 1777)	5218887	Martes foina (Erxleben, 1777)	35618	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Martes	2433765	Martes foina	5218887	LC
5231245	Oenanthe isabellina (Temminck, 1829)	5231245	Oenanthe isabellina (Temminck, 1829)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe isabellina	5231245	LC
8140485	Perca fluviatilis Linnaeus, 1758	8140485	Perca fluviatilis Linnaeus, 1758	2427	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Percidae	4481	Perca	2334781	Perca fluviatilis	8140485	LC
2986	Anatidae	2986	Anatidae	102	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986					NE
6750	Salamandridae	6750	Salamandridae	1	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750					NE
2477872	Dryocopus martius (Linnaeus, 1758)	2477872	Dryocopus martius (Linnaeus, 1758)	5755	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dryocopus	2477865	Dryocopus martius	2477872	LC
6174994	Motacilla flava flava	6174994	Motacilla flava flava	20	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla flava	9701857	
8426551	Passer italiae (Vieillot, 1817)	8426551	Passer italiae (Vieillot, 1817)	3002	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Passer	2492321	Passer italiae	8426551	VU
2482513	Corvus frugilegus Linnaeus, 1758	2482513	Corvus frugilegus Linnaeus, 1758	7681	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus frugilegus	2482513	LC
2495494	Geopelia cuneata (Latham, 1801)	2495494	Geopelia cuneata (Latham, 1801)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Geopelia	2495485	Geopelia cuneata	2495494	LC
5206720	Barbus caninus Bonaparte, 1839	5206720	Barbus caninus Bonaparte, 1839	59	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Barbus	9183743	Barbus caninus	5206720	EN
5231235	Oenanthe hispanica (Linnaeus, 1758)	5231235	Oenanthe hispanica (Linnaeus, 1758)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe hispanica	5231235	LC
9465111	Anthus richardi Vieillot, 1818	9465111	Anthus richardi Vieillot, 1818	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus richardi	9465111	LC
9583342	Spatula puna (Tschudi, 1844)	9583342	Spatula puna (Tschudi, 1844)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula puna	9583342	LC
2480339	Thinornis G.R.Gray, 1844	2480339	Thinornis G.R.Gray, 1844	25	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Thinornis	2480339			NE
