seq	kingdom	phylum	class	order	family	genus	species
seq_00308	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora aurantiaca
seq_00309	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_00310	NA	NA	NA	NA	NA	NA	NA
seq_00311	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena pura
seq_00313	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora sessilis
seq_00314	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	NA
seq_00316	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
seq_00317	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus atromarginatus
seq_00318	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus
seq_00319	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	Torula fici
seq_00322	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Dissoconium	Dissoconium nelumbonis
seq_00324	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum candidum
seq_00325	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pyrenochaetopsidaceae	Xenopyrenochaetopsis	Xenopyrenochaetopsis pratorum
seq_00327	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Erysiphe	Erysiphe alphitoides
seq_00328	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Devriesia	NA
seq_00330	NA	NA	NA	NA	NA	NA	NA
seq_00331	Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Laportea	Laportea canadensis
seq_00332	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Odonticium	Odonticium septocystidia
seq_00333	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus	Phallus impudicus
seq_00334	Fungi	Ascomycota	Dothideomycetes	Dothideales	NA	Leptospora	Leptospora rubella
seq_00337	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Calyptella	Calyptella capula
seq_00338	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma heimaeyensis
seq_00340	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora	Pyrenophora lolii
seq_00341	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma dimennae
seq_00342	Fungi	Basidiomycota	Agaricomycetes	Russulales	Echinodontiaceae	Amylostereum	Amylostereum areolatum
seq_00343	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria carpophila
seq_00344	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	NA
seq_00345	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	Ophiosphaerella taiwanica
seq_00348	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
seq_00350	Fungi	Ascomycota	Dothideomycetes	Acrospermales	Acrospermaceae	Oomyces	NA
seq_00353	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
seq_00355	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	Stypella	Stypella grilletii
seq_00356	NA	NA	NA	NA	NA	NA	NA
seq_00358	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
seq_00360	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_00363	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	NA	NA
seq_00364	NA	NA	NA	NA	NA	NA	NA
seq_00365	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Brassica	Brassica napus
seq_00367	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
seq_00368	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Mycoacia	Mycoacia fuscoatra
seq_00369	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	NA
seq_00370	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Lyomyces	Lyomyces sambuci
seq_00371	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Brassica	Brassica carinata
seq_00372	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium pinicola
seq_00373	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	NA	Elliptochloris	Elliptochloris antarctica
seq_00374	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Mycoacia	Mycoacia aurea
seq_00375	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	NA
seq_00377	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_00380	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	NA
seq_00382	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	Phialocephala catenospora
seq_00383	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
seq_00384	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
seq_00385	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	NA
seq_00388	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	NA
seq_00390	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria	NA
seq_00391	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia unterseheri
seq_00394	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Globoramichloridium	Globoramichloridium indicum
seq_00395	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Tussilago	Tussilago farfara
seq_00396	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Agrostis	Agrostis canina
seq_00397	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	Septoriella oudemansii
seq_00398	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
seq_00400	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	NA
seq_00402	Fungi	Basidiomycota	Agaricomycetes	Russulales	Xenasmataceae	Xenasmatella	NA
seq_00404	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_00410	Fungi	Ascomycota	Eurotiomycetes	Coryneliales	Coryneliaceae	Caliciopsis	NA
seq_00411	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Melanelixia	Melanelixia subaurifera
seq_00412	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium oxalicum
seq_00418	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	NA
seq_00419	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Cylindrobasidium	Cylindrobasidium evolvens
seq_00420	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Fomitopsis	NA
seq_00421	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_00422	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	NA	NA
seq_00424	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Neovaginatispora	Neovaginatispora clematidis
seq_00425	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta desmazieri
seq_00426	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	NA	NA	NA
seq_00427	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	NA
seq_00428	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	NA
seq_00429	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	Lolium canariense
seq_00431	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Dioszegia	NA
seq_00432	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria zeae
seq_00434	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Fagus	Fagus sylvatica
seq_00435	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Blumeria	Blumeria graminis
seq_00438	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	NA
seq_00439	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema brinkmannii
seq_00440	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	NA
seq_00441	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	NA
seq_00443	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma ledniceana
seq_00444	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium	NA
seq_00445	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	Meripilus	Meripilus giganteus
seq_00447	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus colostri
seq_00449	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
seq_00451	NA	NA	NA	NA	NA	NA	NA
seq_00454	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida glaebosa
seq_00455	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema	Papiliotrema wisconsinensis
seq_00456	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia purpurea
seq_00458	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	Neosetophoma guiyangensis
seq_00459	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	NA
seq_00460	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Neoerysiphe	Neoerysiphe galii
seq_00461	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma	NA
seq_00464	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus tigrinus
seq_00465	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	NA	NA
seq_00466	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago hordei
seq_00467	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema	Papiliotrema flavescens
seq_00468	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Dioszegia	NA
seq_00470	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium	Galium verum
seq_00471	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	NA
seq_00472	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Acrodontium	Acrodontium crateriforme
seq_00473	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	NA
seq_00475	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma foliicola
seq_00476	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	NA
seq_00478	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
seq_00479	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	NA
seq_00481	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma	NA
seq_00483	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria armoraciae
seq_00484	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum ostrea
seq_00487	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Antrodia	Antrodia sinuosa
seq_00488	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica	Veronica persica
seq_00489	Fungi	Basidiomycota	Agaricomycetes	Russulales	Echinodontiaceae	Amylostereum	Amylostereum chailletii
seq_00492	NA	NA	NA	NA	NA	NA	NA
seq_00493	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Podosphaera	NA
seq_00494	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	Torula masonii
seq_00496	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	NA
seq_00499	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
seq_00502	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	Basidiodendron	Basidiodendron eyrei
seq_00503	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
seq_00506	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus biglobosus
seq_00507	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia viridans
seq_00508	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Pyrenopeziza	Pyrenopeziza revincta
seq_00512	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_00514	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	Hypoxylon macrocarpum
seq_00515	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Amaranthus	Amaranthus hybridus
seq_00516	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Dioszegia	NA
seq_00517	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia jamesii
seq_00518	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	NA
seq_00522	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_00525	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Holcus	Holcus lanatus
seq_00526	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	NA
seq_00528	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	NA
seq_00529	NA	NA	NA	NA	NA	NA	NA
seq_00531	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_00532	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dacampiaceae	Aaosphaeria	Aaosphaeria arxii
seq_00533	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
seq_00535	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Protomerulius	Protomerulius pertusus
seq_00536	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Apenidiella	NA
seq_00538	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Pseudoophiobolus	NA
seq_00539	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyphodiscaceae	Fuscolachnum	Fuscolachnum misellum
seq_00540	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	NA	NA	NA
seq_00543	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Hyphodermella	Hyphodermella rosae
seq_00544	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Gloeocystidiellum	Gloeocystidiellum bisporum
seq_00545	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
seq_00546	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Triticum	Triticum aestivum
seq_00547	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Camptophora	NA
seq_00548	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium roseum
seq_00551	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Mycoacia	NA
seq_00552	Fungi	Ascomycota	Dothideomycetes	Dothideales	NA	Leptospora	NA
seq_00556	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
seq_00557	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius rotula
seq_00558	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Calycina	NA
seq_00559	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Schizopora	Schizopora paradoxa
seq_00560	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	NA
seq_00561	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_00566	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Graminopassalora	Graminopassalora graminis
seq_00567	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora ellisii
seq_00569	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_00570	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Anthracoideaceae	Farysia	Farysia acheniorum
seq_00572	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
seq_00573	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypotrachyna	Hypotrachyna revoluta
seq_00574	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
seq_00575	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Stagonospora	Stagonospora trichophoricola
seq_00576	Fungi	Ascomycota	Dothideomycetes	NA	NA	Radulidium	NA
seq_00577	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Neodendryphiella	Neodendryphiella tarraconensis
seq_00578	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	NA	Pseudomicrostroma	NA
seq_00579	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
seq_00580	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia	NA
seq_00581	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena leptocephala
seq_00584	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium poae
seq_00585	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Neocucurbitaria	NA
seq_00586	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Phaeotremella	NA
seq_00587	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Apenidiella	Apenidiella foetida
seq_00593	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Sistotremataceae	Trechispora	NA
seq_00596	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fumigatus
seq_00597	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	NA
seq_00599	Fungi	Ascomycota	Leotiomycetes	Helotiales	Solenopeziaceae	Trichopezizella	NA
seq_00600	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia corticium
seq_00601	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella arachidicola
seq_00602	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Crocicreas	NA
seq_00603	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	Cryptocline	Cryptocline arctostaphyli
seq_00604	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Phragmidiaceae	Kuehneola	Kuehneola uredinis
seq_00606	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
seq_00607	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
seq_00608	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Brevicellicium	Brevicellicium olivascens
seq_00609	Fungi	Basidiomycota	Exobasidiomycetes	NA	Golubeviaceae	Golubevia	Golubevia pallescens
seq_00612	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Peniophorella	NA
seq_00615	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	NA
seq_00619	Chromista	Ciliophora	Hypotrichea	Oxytrichida	Oxytrichidae	NA	NA
seq_00621	NA	NA	NA	NA	NA	NA	NA
seq_00623	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis urticicola
seq_00624	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	NA	NA
seq_00625	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Samsoniella	Samsoniella hepiali
seq_00628	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Tranzscheliella	Tranzscheliella yupeitaniae
seq_00629	Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Urtica	NA
seq_00630	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_00632	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_00634	Fungi	Ascomycota	Sordariomycetes	Sordariales	Neoschizotheciaceae	Cercophora	NA
seq_00635	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella urticicola
seq_00637	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	Chaetosphaeronema achilleae
seq_00638	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	NA	NA
seq_00641	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Oliveoniaceae	Oliveonia	NA
seq_00643	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	NA
seq_00644	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	NA	NA
seq_00645	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago nunavutica
seq_00646	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	NA
seq_00648	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrype	NA
seq_00649	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia pierii
seq_00650	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	NA	Pseudomicrostroma	Pseudomicrostroma phylloplanum
seq_00651	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massariaceae	Massaria	Massaria conspurcata
seq_00653	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Desmococcus	NA
seq_00654	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Akanthomyces	NA
seq_00655	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Apenidiella	NA
seq_00656	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Diplosphaera	NA
seq_00659	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Peniophorella	Peniophorella pertenuis
seq_00664	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema	Papiliotrema frias
seq_00665	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	NA
seq_00667	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
seq_00669	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	NA
seq_00670	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
seq_00671	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fibroporiaceae	Fibroporia	Fibroporia citrina
seq_00672	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Amphisphaeriaceae	Microdochium	Microdochium nivale
seq_00674	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Candolleomyces	NA
seq_00675	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula glutinis
seq_00676	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Dioszegia	NA
seq_00677	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	NA
seq_00679	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella oryzae
seq_00680	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium	NA
seq_00682	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_00684	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
seq_00685	Fungi	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Neobulgaria	NA
seq_00689	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia haroldporteri
seq_00690	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium aphidis
seq_00692	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia persica
seq_00693	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
seq_00697	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta paspali
seq_00699	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	NA
seq_00700	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer pictum
